53	0-0 1-1 11-15 12-17 14-19 15-20 17-27 2-12 20-23 21-21 23-2 24-7 25-8 26-6 27-3 28-4 3-13 31-28 5-10 6-11 8-14 9-18
54	0-2 1-3 10-7 11-8 14-5 15-16 17-13 18-22 20-24 21-18 24-25 26-26 28-36 29-37 30-28 31-32 32-33 35-31 38-29 39-30 4-0 40-38 48-40 5-1 7-10 8-4 9-6
55	0-0 1-1 3-2 4-3 5-5 6-7 7-8
56	0-0 1-2 10-14 11-15 14-13 15-24 16-16 17-18 18-19 19-20 2-3 20-31 22-22 23-23 25-32 29-27 3-4 30-34 4-5 5-6 6-7 7-8 8-9
57	0-0 1-1 4-8 5-2 6-3 7-5 8-6 9-7
58	0-0 1-1 10-7 12-16 13-17 14-19 15-21 16-22 18-23 19-24 20-25 21-27 22-8 23-12 24-13 26-10 27-9 28-28 3-2 4-3 5-4 6-5 7-6
59	0-7 1-8 10-4 11-5 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 24-27 26-28 27-29 28-21 29-23 30-24 32-25 35-39 36-32 37-33 38-34 39-35 4-0 40-36 41-37 42-40 5-1 7-6 8-2 9-3
60	1-0 11-3 12-5 14-15 5-14 6-2 7-1 8-10
61	0-0 10-10 13-7 14-6 15-11 2-1 3-2 4-3 6-4 9-9
62	1-0 2-5 4-1 5-2 7-3 8-6
63	0-0 1-1 10-11 3-8 4-10 5-6 6-7 7-5 9-3
64	1-10 10-5 11-6 12-7 13-12 14-13 15-16 2-11 4-0 5-1 6-2 7-3
65	0-11 1-12 10-19 13-21 15-22 2-18 20-28 21-29 26-9 27-7 28-8 31-6 33-2 34-3 39-1 40-4 41-31 5-17 6-14 8-15 9-16
66	0-7 12-3 13-1 14-2 15-10 3-8 4-9 8-4
67	12-20 13-21 16-16 17-17 18-18 19-22 2-11 20-23 21-24 22-25 23-26 24-27 25-28 26-34 27-31 28-32 29-29 30-30 31-35 33-37 35-38 37-39 39-43 40-44 42-0 43-1 44-45 5-15 7-4 8-7
68	0-5 10-11 11-12 12-13 14-15 15-16 16-17 17-18 18-19 19-21 20-22 21-23 23-25 24-26 25-28 26-29 27-31 29-32 3-0 30-33 33-34 34-36 35-37 37-40 38-41 39-38 4-1 40-39 41-42 5-2 6-6 8-7 9-10
69	0-3 1-7 12-15 13-13 14-14 16-18 2-8 3-9 4-10 5-11 7-12 8-17
70	0-13 1-12 11-18 12-20 13-22 14-15 16-16 17-17 19-24 2-14 21-27 22-29 23-30 26-26 31-31 5-2 6-4 7-9
71	0-0 1-1 10-13 13-14 14-11 15-9 16-10 17-20 2-2 3-3 5-8 7-17 8-19
72	0-0 1-1 10-7 11-8 12-9 13-15 14-23 17-25 18-26 2-2 20-21 22-17 23-18 24-19 25-27 3-3 4-4 5-5 7-11 8-13 9-6
73	0-12 1-13 11-19 12-21 16-23 17-24 19-0 2-14 21-1 22-7 23-8 24-10 25-25 4-15 5-16 9-18
74	0-0 1-1 10-8 11-6 13-7 14-10 15-11 16-12 19-16 2-2 20-13 21-14 22-17 5-3 6-4 7-5
75	0-3 1-0 14-26 17-14 19-15 23-17 24-18 25-19 29-20 3-4 30-21 31-31 4-5 9-10
76	0-0 2-1 3-2 4-3
77	0-2 1-1 10-8 11-10 12-11 2-3 3-4 4-5 5-6 6-7
78	1-1 10-4 11-5 12-6 13-7 14-10 18-13 19-14 20-15 21-16 22-19 23-17 24-18 25-20 29-21 4-0 5-2 6-3 7-9
79	0-0 1-1 10-8 12-9 13-10 15-11 17-12 18-14 19-15 2-2 4-6 7-3 8-4 9-7
80	0-2 1-3 10-11 15-10 18-8 19-12 21-13 22-16 23-21 25-14 26-15 27-18 28-20 3-4 31-19 33-22 5-5
81	10-6 11-1 12-3 13-4 14-12 2-0 4-8 5-9 7-10 8-11 9-5
82	1-0 10-7 11-8 12-9 14-13 15-14 16-10 18-11 21-12 22-16 3-1 4-2 6-3 8-4 9-5
83	0-0 1-1 10-13 11-14 12-9 13-10 14-11 15-16 17-17 18-18 2-6 22-19 23-20 25-21 3-7 4-15 8-12
84	0-0 1-1 12-3 15-4 16-8 17-9 18-17 2-16 3-11 5-14 9-12
85	0-0 1-1 10-10 11-11 14-12 15-16 16-13 18-14 19-17 2-2 4-7 5-8 8-4 9-5
86	10-8 12-13 13-14 14-9 15-16 17-17 18-18 2-7 21-0 26-19 3-3 6-4 7-5
87	1-0 2-1 3-2 5-3 6-4
88	10-11 11-12 12-14 13-16 14-8 15-10 16-17 2-1 3-2 4-3 5-4 6-5 7-6 8-7
89	0-0 1-1 2-2 4-3 5-4
90	0-0 1-1 11-4 12-5 13-7 4-2 7-6 9-3
91	0-0 10-10 11-4 12-5 13-13 2-1 3-2 4-3 5-6 7-12 8-8 9-9
92	11-10 12-12 13-13 14-14 15-5 17-6 2-3 20-18 21-19 22-20 23-21 24-31 25-32 28-25 29-26 3-4 30-29 34-27 35-34 5-0 6-1 7-2 9-9
93	1-0 10-11 11-12 12-19 13-28 14-29 16-21 17-25 18-26 2-1 21-23 27-15 33-33 34-34 35-35 36-36 4-16 41-41 42-42 44-39 48-38 49-44 6-14 8-8 9-10
94	0-0 1-5 10-10 11-12 12-13 13-19 14-20 17-14 19-15 21-16 23-17 24-21 4-2 6-6 7-7 8-8 9-9
95	0-3 11-6 12-7 13-11 14-12 15-13 16-14 18-15 19-16 21-17 22-18 23-19 25-21 26-23 27-24 28-26 29-28 3-0 31-30 32-32 33-34 34-35 35-37 36-38 37-39 38-40 4-1 40-41 42-42 44-43 45-44 46-47 47-48 5-4 6-5 8-9 9-10
96	0-0 1-1 10-16 12-10 13-8 14-9 15-11 16-12 17-13 18-14 19-17 2-3 3-4 5-5 6-6 9-7
97	0-14 1-16 10-27 13-42 14-43 15-45 17-28 18-31 2-17 20-32 21-33 24-29 25-34 26-35 27-36 29-37 3-22 30-39 31-40 33-47 34-12 35-7 36-9 37-10 38-6 45-46 6-19 7-20 8-25 9-26
98	1-0 10-3 11-13 13-19 14-21 15-22 16-15 17-16 18-17 2-1 20-14 21-23 22-24 26-25 27-26 28-28 29-29 3-4 30-30 31-31 32-34 36-35 37-37 39-38 4-9 40-39 41-42 42-40 43-41 44-44 5-11 6-12 8-2
99	0-0 1-1 12-4 13-10 3-2 6-3 8-7 9-9
100	1-0 11-10 12-14 13-15 14-20 15-16 19-18 2-2 20-21 3-3 4-4 6-5 7-7 8-12
101	0-0 1-2 10-12 11-13 12-14 13-20 16-15 17-16 19-29 20-26 21-27 22-28 25-30 28-32 29-33 3-1 30-38 31-35 32-36 33-37 39-39 4-9 41-44 43-45 44-46 45-47 47-43 49-40 5-11 53-41 54-49
102	0-3 1-4 10-16 14-6 15-7 17-8 18-9 20-11 21-17 22-19 3-2 5-0 8-5
103	0-0 1-1 12-7 13-8 14-17 16-18 18-20 19-22 2-2 23-37 24-38 25-39 3-4 30-36 31-31 32-34 33-32 37-25 4-5 41-28 42-41 5-9 6-12 8-13 9-14
104	0-19 10-25 13-22 14-23 21-11 22-13 23-14 24-15 25-16 29-1 30-2 4-29 42-17 47-31 5-30 7-27
105	0-1 1-0 11-22 13-9 14-13 15-14 17-10 18-16 19-17 2-2 20-18 21-19 22-28 3-4 4-5 5-6 6-7 8-23
106	1-0 10-3 12-5 13-6 14-13 16-15 17-16 18-17 19-18 2-1 21-19 22-20 23-22 25-23 26-24 3-2 6-11 7-9 8-7
107	10-26 11-25 12-27 14-29 15-30 16-6 18-7 19-9 2-2 21-10 22-11 26-13 3-3 30-18 32-19 33-21 34-22 35-15 37-14 38-31 4-4 7-0 8-1 9-5
108	0-0 10-41 11-42 16-15 17-16 18-19 19-6 21-20 22-21 23-23 24-24 25-30 27-25 28-31 29-32 3-1 30-39 32-33 33-45 5-2 6-4 8-44 9-5
109	12-7 14-11 16-12 18-13 19-14 2-0 20-16 26-18 28-19 29-22 3-1 31-24 33-41 34-45 37-40 4-3 41-29 43-30 45-31 5-5 50-33 51-46 6-4 7-6 8-8 9-9
110	1-0 2-2 3-1 4-3 5-4
111	0-0 1-2 12-4 13-13 14-14 16-15 17-17 18-18 2-11 3-3 5-9 6-5 8-6
112	0-0 1-10 10-3 11-11 12-12 14-13 15-16 16-17 18-15 19-19 2-1 21-29 22-20 23-26 25-27 27-21 29-23 30-24 33-25 35-32 4-8 5-2 6-5 7-6 8-4
113	0-0 1-1 11-11 14-9 15-13 5-3 6-4 7-6 8-7 9-12
114	0-3 1-7 10-10 17-0 18-1 19-2 2-12 21-14 22-15 23-27 25-25 28-18 29-19 3-13 30-21 32-22 33-29 34-31 4-11 5-5 8-8 9-9
115	0-0 1-5 2-1 4-2 5-3 6-6 7-8 8-10
116	0-2 1-3 10-6 12-12 13-13 14-7 15-8 17-9 19-15 20-16 21-17 22-19 23-21 24-22 25-23 26-26 27-24 28-25 29-28 3-0 30-32 32-29 33-30 34-33 4-1 5-4 8-5
117	0-0 1-1 10-11 12-14 13-15 14-16 15-17 16-18 17-20 2-2 20-19 21-21 3-3 4-5 5-6 7-7 8-9
118	0-0 2-2 3-3 4-4 5-5 6-6 7-7 8-8
119	0-0 11-10 13-19 14-22 16-23 17-13 18-15 2-3 20-17 21-16 22-18 23-26 24-27 26-28 27-29 28-30 3-5 30-31 32-32 33-33 34-34 35-35 36-37 37-38 4-6 5-7 8-9
120	1-5 10-13 11-14 12-15 13-16 16-11 17-12 18-17 19-19 2-6 4-8 5-0 6-1 7-2 8-3 9-9
121	0-0 1-1 2-2 3-3
122	0-17 10-3 11-18 12-21 13-23 14-24 18-25 21-27 22-26 23-29 4-6 5-9 6-11 7-14 8-5
123	0-0 1-36 10-24 11-25 12-26 13-27 14-28 15-29 16-30 18-18 19-19 2-34 23-3 25-2 26-5 27-16 29-6 30-7 32-39 33-40 35-49 36-48 40-42 41-45 42-43 43-44 46-55 47-54 48-57 49-59 5-32 50-60 52-66 53-67 54-61 56-64 57-62 58-63 59-68 6-33 8-22
124	10-3 13-2 14-6 16-7 17-9 19-10 20-11 21-14 22-15 23-16 24-17 25-19 26-20 27-22 28-24 3-0 31-25 32-29 34-31 35-32 4-1 40-27 41-33 7-5 8-4
125	0-0 10-10 12-7 13-8 14-11 15-13 16-14 17-16 18-27 2-1 20-28 21-30 22-17 24-18 25-20 27-19 28-21 29-22 30-25 31-31 32-32 35-33 37-38 4-2 41-39 42-34 43-35 44-37 45-40 5-3 6-4 7-5 9-6
126	0-0 1-1 10-5 12-7 13-8 14-13 15-14 18-11 21-12 22-15 24-17 25-18 26-20 27-21 29-24 3-4 30-26 31-27 5-3 8-2
127	0-4 1-5 13-7 14-8 15-9 16-10 17-11 18-12 20-15 21-13 25-14 26-16 5-6 7-1 8-2
128	0-0 1-1 12-10 13-11 14-12 15-16 16-17 17-23 18-22 2-2 20-20 21-21 22-27 3-3 4-5 5-6 6-8 7-9
129	0-7 11-9 17-28 22-10 24-11 25-12 26-14 28-15 29-16 3-5 30-17 31-19 32-20 33-21 34-22 35-23 39-34 4-3 40-40 42-35 43-36 44-37 45-39 46-41 5-2 50-52 53-43 55-45 56-48 57-65 58-54 59-69 61-71 62-77 63-62 65-64 66-63 69-85 7-0 70-87 71-88 8-1 9-8
130	0-0 1-1 10-11 11-7 12-9 13-4 15-5 16-6 17-18 18-15 19-16 22-14 23-19 25-20 28-21 29-22 3-2 31-25 32-26 33-27 36-28 37-29 39-31 40-32 41-33 42-37 43-38 44-40 47-35 48-36 49-41 50-42 51-43 52-44 54-45 55-47 56-49 57-50
131	0-0 12-4 14-9 2-1 4-8 6-7 9-5
132	0-5 11-11 12-12 16-9 17-13 2-3 21-14 22-15 24-16 27-17 28-18 3-4 30-19 33-20 36-21 37-22 38-23 39-24 5-0 7-1 9-6
133	0-9 12-1 13-12 16-13 17-16 18-17 2-5 21-14 22-15 23-21 25-19 28-23 29-25 3-6 30-26 31-27 33-29 34-30 36-31 8-3
134	0-0 1-1 10-5 12-3 13-4 14-12 15-13 16-14 17-15 18-16 19-17 22-18 23-19 26-21 27-22 28-25 29-26 3-9 31-27 34-28 35-31 36-32 38-33 4-11 43-36 45-37 46-38 47-39 48-40 49-42 5-2 51-43 52-44 54-46 55-47 56-48 57-52 6-6 61-53 7-7
135	0-0 1-1 10-10 3-2 4-3 6-5 8-7 9-9
136	0-0 1-2 10-5 11-8 12-9 13-6 15-7 16-17 2-3 5-16 6-15 8-13 9-11
137	0-1 1-2 11-12 12-14 13-7 14-8 15-16 16-17 17-22 18-21 19-23 20-20 22-18 23-19 24-24 25-25 26-30 28-29 3-5 30-26 31-27 32-31 33-32 34-33 36-35 37-36 38-37 39-39 40-40 8-11
138	10-2 11-10 12-11 14-12 15-13 16-14 20-15 22-16 23-17 24-18 3-4 4-6 5-7 6-9 7-0 9-1
139	0-2 1-3 11-6 12-7 13-14 15-17 16-19 19-15 20-9 21-10 22-21 23-22 24-23 25-25 27-26 29-27 3-0 30-29 31-30 4-1 6-4 9-5
140	0-0 1-1 11-7 12-8 13-9 14-10 15-11 16-12 18-16 19-13 2-2 21-15 22-14 25-17 26-18 27-38 30-20 31-21 32-23 33-24 34-26 35-27 37-29 38-31 40-32 42-34 43-36 45-35 49-42 5-3 52-43 53-44 54-47 58-51 59-48 62-49 63-50 64-53 7-4 8-5 9-6
141	0-0 11-8 14-9 15-10 16-11 17-12 3-2 4-3 5-4 6-5 7-6 9-7
142	0-0 1-1 10-6 11-9 14-7 18-14 19-18 20-16 23-15 24-19 3-2 4-3 6-4 8-5
143	0-0 1-1 12-7 13-9 14-10 17-26 18-13 19-14 2-2 24-15 26-16 27-17 28-18 29-19 3-3 30-20 31-21 33-22 34-23 36-24 37-25 38-27 5-4 7-5 8-12
144	0-0 1-8 2-9 3-10 4-11 6-3 8-4 9-12
145	0-0 1-6 10-8 11-9 12-11 13-13 14-14 16-18 17-19 18-20 2-7 20-21 21-22 22-25 24-24 25-26 3-5 5-1 6-2 8-3 9-4
146	1-0 10-10 11-12 13-13 14-14 15-15 16-17 19-21 2-1 20-22 23-20 30-23 4-2 5-3 6-4 7-5 8-8 9-9
147	1-9 10-2 11-0 12-1 13-10 14-11 16-15 18-12 19-13 2-7 20-16 6-6
148	0-0 1-2 10-5 12-7 13-8 2-3 3-14 4-10 5-11 8-12
149	1-0 10-8 11-11 13-9 14-10 15-13 17-26 19-20 20-21 21-24 23-23 25-16 26-18 28-19 29-27 3-1 4-2 5-4 7-5 8-6 9-7
150	0-0 1-2 10-14 11-15 12-16 13-17 15-18 16-19 17-20 18-21 2-6 20-28 21-29 24-23 25-24 27-30 3-10 5-11 8-4 9-12
151	0-0 1-2 2-3 3-4 4-5 5-6 6-7 7-9
152	0-0 1-2 10-11 2-3 3-8 4-4 6-5 7-6 8-7 9-9
153	0-1 1-2 13-11 14-12 15-13 17-14 18-15 20-17 21-18 24-32 25-34 26-28 27-37 28-23 29-20 3-3 30-21 31-22 34-45 36-42 37-43 38-56 39-47 4-5 40-48 43-50 47-52 48-57 5-6 6-7 7-8 8-9 9-10
154	0-2 1-3 10-10 11-11 13-13 14-14 15-15 16-16 17-17 2-4 20-20 21-21 22-22 4-0 5-5 6-6 7-9 9-8
155	0-0 10-7 11-8 13-6 16-12 18-18 2-1 20-19 21-13 23-15 24-16 26-20 3-3 4-4 5-10 6-11 8-9 9-5
156	0-15 1-17 10-26 11-13 12-9 13-10 14-12 15-8 16-5 18-7 2-18 23-0 24-1 25-25 3-19 4-21 5-23 7-22 8-24
157	0-3 1-4 10-7 11-15 12-16 13-18 16-19 18-20 19-22 2-12 20-23 24-25 25-27 28-0 29-1 3-13 30-28 4-5 6-6 8-10 9-8
158	0-0 1-1 2-4 3-5 5-10 6-8 8-6 9-11
159	0-0 1-1 14-7 15-8 18-9 19-10 20-13 21-17 22-19 23-21 24-14 26-15 27-22 28-23 29-24 3-6 30-25 31-26 33-32 35-29 36-30 37-33 6-3 7-4
160	0-0 1-1 10-13 11-14 13-15 15-16 16-17 17-18 18-19 19-20 2-3 20-21 21-22 23-30 24-31 25-32 3-4 30-24 33-28 34-29 36-26 37-35 38-36 4-5 40-37 41-38 5-6 6-7 66-39 7-8 8-9 9-10
161	0-0 1-1 3-5 6-2 7-3 8-6
162	0-4 1-6 11-24 12-25 13-26 14-27 15-14 16-15 17-17 18-18 2-7 20-20 21-30 22-31 23-1 24-0 3-8 4-9 5-12 6-13 7-22 8-23
163	0-0 1-1 4-2 5-4 6-5
164	0-9 1-12 10-1 11-2 13-13 14-15 15-16 16-18 17-19 18-20 19-22 20-24 21-25 22-26 3-4 5-5 6-7 9-0
165	0-0 1-1 12-17 13-13 14-14 15-15 16-18 2-2 20-20 24-21 25-22 3-6 4-4 5-7 6-9 7-10 8-11 9-12
166	0-0 1-2 10-13 11-14 12-11 15-12 16-15 17-16 2-3 3-4 4-6 5-7 6-8 7-9 8-10
167	0-0 10-6 11-7 12-8 13-9 14-10 15-11 3-2 4-3 5-4 8-5
168	0-4 1-6 10-13 14-18 15-14 16-20 17-21 19-22 2-7 20-24 21-26 23-27 24-28 29-31 3-10 30-32 31-33 32-36 33-37 35-0 7-16
169	1-0 10-13 11-15 12-16 13-19 14-17 15-18 16-20 2-2 20-22 24-24 25-25 26-26 4-9 6-4 7-5 8-11 9-12
170	0-0 10-9 11-10 12-11 13-15 14-12 15-13 17-18 2-1 21-20 22-24 23-32 24-21 25-22 27-50 28-28 29-33 3-5 33-36 36-38 37-46 38-47 4-6 41-42 43-43 44-44 45-51 5-2 6-3 7-7 8-8
171	0-9 1-10 11-1 13-0 2-7 41-8 5-3 6-4 8-2
172	0-3 11-0 12-1 13-9 14-10 15-11 17-13 18-14 19-15 2-7 20-17 21-18 22-19 23-20 24-21 26-23 3-8 4-4 6-6 9-5
173	0-4 1-5 10-15 12-12 13-13 14-16 16-18 18-23 2-6 22-20 24-29 25-1 3-7 33-0 37-28 5-8 7-9 8-10 9-11
174	0-0 1-1 10-6 11-7 12-8 13-9 14-11 16-10 17-14 2-2 3-13 5-4 6-5
175	1-0 2-1
176	0-10 15-1 17-13 2-8 4-7 6-11
177	0-0 1-1 2-2 4-5 5-7 6-3 7-4 8-8
178	1-0 10-8 12-5 15-4 16-11 2-1 3-2 5-9 6-10
